token,primary_scene,anchor_stream,anchor_hit_at_100,anchor_top1_error_m,anchor_best_error_m_available,anchor_best_rank_available,center_present,center_hit_at_100,center_top1_error_m_x,center_best_error_m_available,center_best_rank_available,resize_present,resize_hit_at_100,resize_top1_error_m_x,resize_best_error_m_available,resize_best_rank_available,any_stream_hit_at_100,rescued_by_non_anchor_at_100,rescue_streams_at_100,best_stream_available,best_error_any_stream_available_m,best_rank_any_stream_available,best_tile_any_stream_available,dino_failure_group,classical_failure_group,phog_top1_error_m,lsd_top1_error_m,oracle_best_top50_error_m,phog_top1_tile_id,lsd_top1_tile_id,oracle_best_top50_tile_id,rot_best_error_m,rot_best_angle_deg,uav_junction_count,uav_luma_lsd_line_count,selection_gap_to_oracle_m,center_top1_tile_id,center_top1_error_m_y,center_top1_rank,center_top1_sat_path,center_best_tile_id,center_best_error_m,center_best_rank,center_best_sat_path,resize_top1_tile_id,resize_top1_error_m_y,resize_top1_rank,resize_top1_sat_path,resize_best_tile_id,resize_best_error_m,resize_best_rank,resize_best_sat_path,query_image_path_from_manifest,query_image_path,s7b4_visual_panel_path,s4c4c_panel_path,has_s7b4_visual_panel,has_s4c4c_panel,has_classical_record,classical_failed,dino_success_any,dino_center_success,dino_resize_success,dino_resize_rescue,dino_unresolved,near_pool_miss,pool_failure_or_far_ambiguity,agricultural_open_field,orientation_range,classical_fail_dino_success,recommended_role,selection_priority_score
621,agricultural_open_field,center,False,956.4492993521372,126.5259441671768,86,True,False,956.4492993521372,126.5259441671768,86,True,False,1166.3458971593247,82.30279620331399,75,False,False,,resize,82.30279620331399,75,2930,near_pool_miss_40_100m,,,,,,,,,,,,,6070,956.4492993521372,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06070.jpg,3058,126.5259441671768,86,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03058.jpg,6451,1166.3458971593247,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06451.jpg,2930,82.30279620331399,75,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02930.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0621_agricultural_open_field.png,,True,False,False,False,False,False,False,False,True,True,False,True,False,False,hardest_failure,83.0
646,agricultural_open_field,center,False,791.6543648992547,170.1750426619666,93,True,False,791.6543648992547,170.1750426619666,93,True,False,1396.1382414391032,71.83123580960996,77,False,False,,resize,71.83123580960996,77,3425,near_pool_miss_40_100m,,,,,,,,,,,,,2156,791.6543648992547,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02156.jpg,3799,170.1750426619666,93,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03799.jpg,7942,1396.1382414391032,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/07942.jpg,3425,71.83123580960996,77,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03425.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0646_agricultural_open_field.png,,True,False,False,False,False,False,False,False,True,True,False,True,False,False,hardest_failure,83.0
651,agricultural_open_field,center,False,798.2834059692977,158.03241389409936,85,True,False,798.2834059692977,158.03241389409936,85,True,False,1349.523190416787,58.365770990424096,81,False,False,,resize,58.365770990424096,81,3176,near_pool_miss_40_100m,,,,,,,,,,,,,2156,798.2834059692977,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02156.jpg,3799,158.03241389409936,85,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03799.jpg,7817,1349.523190416787,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/07817.jpg,3176,58.365770990424096,81,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03176.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0651_agricultural_open_field.png,,True,False,False,False,False,False,False,False,True,True,False,True,False,False,hardest_failure,83.0
251,mixed_urban_natural,center,False,1615.8361205991343,94.20590357436592,69,True,False,1615.8361205991343,94.20590357436592,69,True,False,871.2323393032829,249.45898985722528,91,False,False,,center,94.20590357436592,69,3147,near_pool_miss_40_100m,,,,,,,,,,,,,313,1615.8361205991343,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00313.jpg,3147,94.20590357436592,69,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03147.jpg,1877,871.2323393032829,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01877.jpg,4019,249.45898985722528,91,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04019.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/251@250236@112.808556@28.297555.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/251@250236@112.808556@28.297555.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0251_mixed_urban_natural.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
256,mixed_urban_natural,center,False,161.15988625402974,64.63082038003618,29,True,False,161.15988625402974,64.63082038003618,29,True,False,899.5255148436561,64.63082038003618,24,False,False,,center,64.63082038003618,29,3775,near_pool_miss_40_100m,,,,,,,,,,,,,4021,161.15988625402974,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04021.jpg,3775,64.63082038003618,29,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03775.jpg,1877,899.5255148436561,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01877.jpg,3775,64.63082038003618,24,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03775.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/256@255240@112.808559@28.297050.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/256@255240@112.808559@28.297050.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0256_mixed_urban_natural.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
271,mixed_urban_natural,center,False,999.0562079097476,141.7228055840051,35,True,False,999.0562079097476,141.7228055840051,35,True,False,211.7777723804689,70.97663468411079,10,False,False,,resize,70.97663468411079,10,4147,near_pool_miss_40_100m,,,,,,,,,,,,,1753,999.0562079097476,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01753.jpg,4647,141.7228055840051,35,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04647.jpg,4778,211.7777723804689,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04778.jpg,4147,70.97663468411079,10,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04147.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/271@270255@112.808564@28.295482.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/271@270255@112.808564@28.295482.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0271_mixed_urban_natural.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
281,mixed_urban_natural,center,False,706.3318795334677,69.24032686920734,6,True,False,706.3318795334677,69.24032686920734,6,True,False,568.0966151910201,69.24032686920734,7,False,False,,center,69.24032686920734,6,4647,near_pool_miss_40_100m,,,,,,,,,,,,,5004,706.3318795334677,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05004.jpg,4647,69.24032686920734,6,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04647.jpg,2767,568.0966151910201,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02767.jpg,4647,69.24032686920734,7,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04647.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/281@280264@112.808557@28.294462.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/281@280264@112.808557@28.294462.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0281_mixed_urban_natural.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
791,water_wetland,center,False,1124.3439556449036,76.14302200441578,69,True,False,1124.3439556449036,76.14302200441578,69,True,False,638.9454564316167,76.14302200441578,38,False,False,,center,76.14302200441578,69,4284,near_pool_miss_40_100m,,,,,,,,,,,,,4875,1124.3439556449036,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04875.jpg,4284,76.14302200441578,69,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04284.jpg,2273,638.9454564316167,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02273.jpg,4284,76.14302200441578,38,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04284.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/791@208196@112.811359@28.295301.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/791@208196@112.811359@28.295301.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0791_water_wetland.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
796,water_wetland,center,False,1139.7128105612508,173.03460993617276,97,True,False,1139.7128105612508,173.03460993617276,97,True,False,588.2529401722093,95.63105507825318,41,False,False,,resize,95.63105507825318,41,4284,near_pool_miss_40_100m,,,,,,,,,,,,,2128,1139.7128105612508,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02128.jpg,4411,173.03460993617276,97,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04411.jpg,2273,588.2529401722093,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02273.jpg,4284,95.63105507825318,41,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04284.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/796@213201@112.811353@28.295825.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/796@213201@112.811353@28.295825.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0796_water_wetland.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
951,mixed_urban_natural,center,False,666.891530820757,76.71169268946107,98,True,False,666.891530820757,76.71169268946107,98,True,False,1532.9279119545658,76.71169268946107,42,False,False,,center,76.71169268946107,98,3794,near_pool_miss_40_100m,,,,,,,,,,,,,2155,666.891530820757,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02155.jpg,3794,76.71169268946107,98,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03794.jpg,7509,1532.9279119545658,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/07509.jpg,3794,76.71169268946107,42,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03794.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/951@77072@112.815136@28.296091.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/951@77072@112.815136@28.296091.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0951_mixed_urban_natural.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
956,mixed_urban_natural,center,False,715.7943599573041,80.15351770739709,17,True,False,715.7943599573041,80.15351770739709,17,True,False,639.4226981379263,126.03463426894058,59,False,False,,center,80.15351770739709,17,3917,near_pool_miss_40_100m,,,,,,,,,,,,,2651,715.7943599573041,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02651.jpg,3917,80.15351770739709,17,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03917.jpg,2159,639.4226981379263,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02159.jpg,3794,126.03463426894058,59,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03794.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/956@82077@112.815145@28.295546.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/956@82077@112.815145@28.295546.png,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s7b_failure_rescue/visual_diagnostics/center_resize_k32_img224_top100/s7b4_visual_token_0956_mixed_urban_natural.png,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,53.0
1,mixed_urban_natural,center,False,1114.9141527269762,47.08621180579595,74,True,False,1114.9141527269762,47.08621180579595,74,True,False,532.0523168504577,64.27392095000113,88,False,False,,center,47.08621180579595,74,3419,near_pool_miss_40_100m,lsd_rescue,2672.693485404899,15.072437260842536,15.072437260842536,8237.0,3545.0,3545.0,15.072437260842536,0.0,20.0,92.0,0.0,4765,1114.9141527269762,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,3419,47.08621180579595,74,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03419.jpg,2532,532.0523168504577,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02532.jpg,3547,64.27392095000113,88,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03547.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1@0@112.816130@28.297316.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1@0@112.816130@28.297316.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0001_luma_lsd_panel_top5.png,False,True,True,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,47.0
11,mixed_urban_natural,center,False,616.4263018329551,75.05517989862484,98,True,False,616.4263018329551,75.05517989862484,98,True,False,1131.9987856496437,40.17780726422097,21,False,False,,resize,40.17780726422097,21,3294,near_pool_miss_40_100m,,,,,,,,,,,,,2155,616.4263018329551,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02155.jpg,3293,75.05517989862484,98,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03293.jpg,4765,1131.9987856496437,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,3294,40.17780726422097,21,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03294.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/11@10009@112.816112@28.297802.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/11@10009@112.816112@28.297802.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
121,mixed_urban_natural,center,False,860.3806078783351,218.38687725525853,86,True,False,860.3806078783351,218.38687725525853,86,True,False,1038.3780494779817,56.50711867143675,22,False,False,,resize,56.50711867143675,22,657,near_pool_miss_40_100m,,,,,,,,,,,,,383,860.3806078783351,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00383.jpg,1037,218.38687725525853,86,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01037.jpg,753,1038.3780494779817,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00753.jpg,657,56.50711867143675,22,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00657.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/121@120113@112.811652@28.304885.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/121@120113@112.811652@28.304885.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
259,mixed_urban_natural,center,False,1058.599748863579,73.50906377151306,97,True,False,1058.599748863579,73.50906377151306,97,True,False,137.14463185252987,40.987456814923846,20,False,False,,resize,40.987456814923846,20,3775,near_pool_miss_40_100m,stable_success,19.85008059081389,19.85008059081389,19.85008059081389,3774.0,3774.0,3774.0,,,36.0,120.0,0.0,5177,1058.599748863579,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05177.jpg,3776,73.50906377151306,97,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03776.jpg,4021,137.14463185252987,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04021.jpg,3775,40.987456814923846,20,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03775.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/259@258243@112.808561@28.296746.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/259@258243@112.808561@28.296746.png,,,False,False,True,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
386,forest_canopy,center,False,1755.442624354566,48.49570620660709,57,True,False,1755.442624354566,48.49570620660709,57,True,False,1086.052865090608,55.38624099027822,2,False,False,,center,48.49570620660709,57,6543,near_pool_miss_40_100m,,,,,,,,,,,,,898,1755.442624354566,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00898.jpg,6543,48.49570620660709,57,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06543.jpg,4144,1086.052865090608,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04144.jpg,6666,55.38624099027822,2,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06666.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/386@94088@112.815187@28.289246.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/386@94088@112.815187@28.289246.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
391,forest_canopy,center,False,361.4619304741427,63.469742034219486,4,True,False,361.4619304741427,63.469742034219486,4,True,False,1143.1518379508425,46.355114604604886,89,False,False,,resize,46.355114604604886,89,6544,near_pool_miss_40_100m,,,,,,,,,,,,,6534,361.4619304741427,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06534.jpg,6543,63.469742034219486,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06543.jpg,7888,1143.1518379508425,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/07888.jpg,6544,46.355114604604886,89,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06544.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/391@99093@112.815799@28.289251.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/391@99093@112.815799@28.289251.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
401,forest_canopy,center,False,1260.083155793501,46.33694480038417,47,True,False,1260.083155793501,46.33694480038417,47,True,False,139.8445557765343,46.33694480038417,19,False,False,,center,46.33694480038417,47,6674,near_pool_miss_40_100m,,,,,,,,,,,,,4765,1260.083155793501,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04765.jpg,6674,46.33694480038417,47,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06674.jpg,6426,139.8445557765343,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06426.jpg,6674,46.33694480038417,19,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06674.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/401@109102@112.817022@28.289260.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/401@109102@112.817022@28.289260.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
536,urban,center,False,119.5640238759307,45.69795413948543,34,True,False,119.5640238759307,45.69795413948543,34,True,False,558.5688167883292,41.80335505939775,99,False,False,,resize,41.80335505939775,99,3316,near_pool_miss_40_100m,,,,,,,,,,,,,3818,119.5640238759307,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03818.jpg,3565,45.69795413948543,34,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03565.jpg,4455,558.5688167883292,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04455.jpg,3316,41.80335505939775,99,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03316.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/536@244230@112.823559@28.297448.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/536@244230@112.823559@28.297448.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
681,water_wetland,center,False,90.36464136689884,47.58258430101179,9,True,False,90.36464136689884,47.58258430101179,9,True,False,1226.5361620725944,47.58258430101179,10,False,False,,center,47.58258430101179,9,4802,near_pool_miss_40_100m,,,,,,,,,,,,,4928,90.36464136689884,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04928.jpg,4802,47.58258430101179,9,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04802.jpg,2521,1226.5361620725944,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02521.jpg,4802,47.58258430101179,10,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04802.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/681@98092@112.818534@28.294483.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/681@98092@112.818534@28.294483.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
786,water_wetland,center,False,1265.233388353595,42.41839292595787,58,True,False,1265.233388353595,42.41839292595787,58,True,False,803.9488724206228,78.8967445638855,82,False,False,,center,42.41839292595787,58,4533,near_pool_miss_40_100m,,,,,,,,,,,,,4818,1265.233388353595,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04818.jpg,4533,42.41839292595787,58,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04533.jpg,6424,803.9488724206228,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06424.jpg,4409,78.8967445638855,82,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04409.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/786@203191@112.811365@28.294793.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/786@203191@112.811365@28.294793.png,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,near_miss_multitile,35.0
