token,primary_scene,anchor_stream,anchor_hit_at_100,anchor_top1_error_m,anchor_best_error_m_available,anchor_best_rank_available,center_present,center_hit_at_100,center_top1_error_m_x,center_best_error_m_available,center_best_rank_available,resize_present,resize_hit_at_100,resize_top1_error_m_x,resize_best_error_m_available,resize_best_rank_available,any_stream_hit_at_100,rescued_by_non_anchor_at_100,rescue_streams_at_100,best_stream_available,best_error_any_stream_available_m,best_rank_any_stream_available,best_tile_any_stream_available,dino_failure_group,classical_failure_group,phog_top1_error_m,lsd_top1_error_m,oracle_best_top50_error_m,phog_top1_tile_id,lsd_top1_tile_id,oracle_best_top50_tile_id,rot_best_error_m,rot_best_angle_deg,uav_junction_count,uav_luma_lsd_line_count,selection_gap_to_oracle_m,center_top1_tile_id,center_top1_error_m_y,center_top1_rank,center_top1_sat_path,center_best_tile_id,center_best_error_m,center_best_rank,center_best_sat_path,resize_top1_tile_id,resize_top1_error_m_y,resize_top1_rank,resize_top1_sat_path,resize_best_tile_id,resize_best_error_m,resize_best_rank,resize_best_sat_path,query_image_path_from_manifest,query_image_path,s7b4_visual_panel_path,s4c4c_panel_path,has_s7b4_visual_panel,has_s4c4c_panel,has_classical_record,classical_failed,dino_success_any,dino_center_success,dino_resize_success,dino_resize_rescue,dino_unresolved,near_pool_miss,pool_failure_or_far_ambiguity,agricultural_open_field,orientation_range,classical_fail_dino_success,recommended_role,selection_priority_score
694,water_wetland,center,True,5.716258163650636,5.716258163650636,1,True,True,5.716258163650636,5.716258163650636,1,True,True,40.63376441962591,5.716258163650636,2,True,False,,center,5.716258163650636,1,5177,anchor_success,selection_failure_correct_in_pool,725.4185466862718,1553.8583659376886,29.20291559367931,2672.0,1891.0,5302.0,,,23.0,91.0,1524.6554503440093,5177,5.716258163650636,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05177.jpg,5177,5.716258163650636,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05177.jpg,5052,40.63376441962591,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05052.jpg,5177,5.716258163650636,2,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05177.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/694@111104@112.818556@28.293062.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/694@111104@112.818556@28.293062.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,233.57093545908734
50,mixed_urban_natural,center,True,5.751441947321595,5.751441947321595,1,True,True,5.751441947321595,5.751441947321595,1,True,True,51.48250020558528,5.751441947321595,24,True,False,,center,5.751441947321595,1,1671,anchor_success,candidate_pool_failure,1960.460294517748,706.5548399831097,315.7433073230828,1602.0,1941.0,2179.0,,,31.0,120.0,390.8115326600269,1671,5.751441947321595,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01671.jpg,1671,5.751441947321595,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01671.jpg,1797,51.48250020558528,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01797.jpg,1671,5.751441947321595,24,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01671.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/50@49046@112.816363@28.301883.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/50@49046@112.816363@28.301883.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,233.5621395131696
564,urban,center,True,38.75686511626368,7.008818015506182,34,True,True,38.75686511626368,7.008818015506182,34,True,True,98.63131596855754,7.008818015506182,71,True,False,,center,7.008818015506182,34,2816,anchor_success,weak_pool_near_candidate,1606.1345610612675,588.5735803701591,78.62824428411253,3362.0,2958.0,3067.0,588.5735803701591,0.0,40.0,120.0,509.9453360860466,2941,38.75686511626368,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02941.jpg,2816,7.008818015506182,34,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02816.jpg,2819,98.63131596855754,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02819.jpg,2816,7.008818015506182,71,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02816.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,233.24779549612344
494,forest_canopy,center,True,395.5567708903884,7.587440325083261,22,True,True,395.5567708903884,7.587440325083261,22,True,True,390.3357775441472,7.587440325083261,21,True,False,,center,7.587440325083261,22,5191,anchor_success,lsd_destroyed_phog_success,28.82899963966286,2031.4437514184715,28.82899963966286,5316.0,5508.0,5316.0,,,9.0,94.0,2002.6147517788088,4930,395.5567708903884,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04930.jpg,5191,7.587440325083261,22,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05191.jpg,5055,390.3357775441472,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05055.jpg,5191,7.587440325083261,21,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05191.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/494@202190@112.823589@28.293056.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/494@202190@112.823589@28.293056.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,233.1031399187292
474,forest_canopy,center,True,74.45207841533234,8.012284351203501,8,True,True,74.45207841533234,8.012284351203501,8,True,True,41.80199554552004,8.012284351203501,18,True,False,,center,8.012284351203501,8,6066,anchor_success,candidate_pool_failure,2439.226688264143,727.4789473424308,181.47233991919367,2876.0,4053.0,6693.0,,,37.0,120.0,546.0066074232371,5943,74.45207841533234,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05943.jpg,6066,8.012284351203501,8,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06066.jpg,6065,41.80199554552004,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06065.jpg,6066,8.012284351203501,18,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06066.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/474@182171@112.823615@28.290875.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/474@182171@112.823615@28.290875.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.99692891219914
405,forest_canopy,center,True,2238.987302091381,9.013451704379763,8,True,True,2238.987302091381,9.013451704379763,8,True,True,1324.5190967388728,9.013451704379763,79,True,False,,center,9.013451704379763,8,6674,anchor_success,candidate_pool_failure,1638.7561701088057,2011.0637802481665,119.20360563108468,6846.0,7856.0,6927.0,,,36.0,92.0,1891.8601746170816,508,2238.987302091381,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00508.jpg,6674,9.013451704379763,8,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06674.jpg,8138,1324.5190967388728,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/08138.jpg,6674,9.013451704379763,79,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06674.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/405@113106@112.817510@28.289267.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/405@113106@112.817510@28.289267.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.74663707390505
300,mixed_urban_natural,center,True,855.2473613428875,9.035155176652056,27,True,True,855.2473613428875,9.035155176652056,27,True,True,861.9546212816763,9.035155176652056,50,True,False,,center,9.035155176652056,27,5399,anchor_success,candidate_pool_failure,2020.897433535386,2020.897433535386,366.6980566895445,6831.0,6831.0,5764.0,2020.897433535386,20.0,38.0,103.0,1654.1993768458417,4875,855.2473613428875,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04875.jpg,5399,9.035155176652056,27,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05399.jpg,4750,861.9546212816763,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04750.jpg,5399,9.035155176652056,50,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05399.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/300@8007@112.808617@28.292415.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/300@8007@112.808617@28.292415.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.74121120583698
58,mixed_urban_natural,center,True,9.81053083384826,9.81053083384826,1,True,True,9.81053083384826,9.81053083384826,1,True,True,39.62465510793018,9.81053083384826,12,True,False,,center,9.81053083384826,1,1296,anchor_success,candidate_pool_failure,1516.572667479234,2345.18383541135,118.81239870240591,1964.0,1363.0,1174.0,,,34.0,120.0,2226.371436708944,1296,9.81053083384826,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01296.jpg,1296,9.81053083384826,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01296.jpg,1420,39.62465510793018,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01420.jpg,1296,9.81053083384826,12,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01296.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/58@57053@112.816352@28.302780.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/58@57053@112.816352@28.302780.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.54736729153794
781,water_wetland,center,True,766.7476271238492,10.28323323374064,36,True,True,766.7476271238492,10.28323323374064,36,True,False,766.7476271238492,47.196990124443424,36,True,False,,center,10.28323323374064,36,4657,anchor_success,candidate_pool_failure,1172.9196152970314,624.5819022960344,265.4349903834407,3001.0,3641.0,4275.0,,,9.0,44.0,359.1469119125937,6424,766.7476271238492,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06424.jpg,4657,10.28323323374064,36,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04657.jpg,6424,766.7476271238492,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06424.jpg,4783,47.196990124443424,36,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04783.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/781@198187@112.811376@28.294287.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/781@198187@112.811376@28.294287.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,232.42919169156485
74,mixed_urban_natural,center,True,2691.957903339808,10.671731277176905,17,True,True,2691.957903339808,10.671731277176905,17,True,True,28.92643224793172,10.671731277176905,94,True,False,,center,10.671731277176905,17,671,anchor_success,candidate_pool_failure,1542.2541621295356,927.1417155095544,166.4748832889475,1839.0,3188.0,1173.0,,,31.0,120.0,760.6668322206069,3744,2691.957903339808,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03744.jpg,671,10.671731277176905,17,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00671.jpg,670,28.92643224793172,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00670.jpg,671,10.671731277176905,94,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00671.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/74@73068@112.816343@28.304490.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/74@73068@112.816343@28.304490.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.33206718070576
591,urban,center,True,1886.5831535848229,23.60387429460065,14,True,True,1886.5831535848229,23.60387429460065,14,True,True,337.8546415845995,11.35811203042754,78,True,False,,resize,11.35811203042754,78,2938,anchor_success,candidate_pool_failure,505.1976200807544,2462.6491957635576,293.2170619555476,4556.0,7126.0,3556.0,505.1976200807544,-10.0,13.0,120.0,2169.43213380801,2867,1886.5831535848229,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02867.jpg,3063,23.603874294600654,14,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03063.jpg,4188,337.8546415845995,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04188.jpg,2938,11.35811203042754,78,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02938.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.16047199239313
833,water_wetland,center,True,103.6002438029853,11.538933105325755,3,True,True,103.6002438029853,11.538933105325755,3,True,True,71.99954882126265,11.538933105325755,19,True,False,,center,11.538933105325755,3,2532,anchor_success,candidate_pool_failure,2930.854928469407,2930.854928469407,240.26522400074177,7232.0,7232.0,3152.0,,,27.0,90.0,2690.589704468665,2157,103.6002438029853,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02157.jpg,2532,11.538933105325755,3,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02532.jpg,2281,71.99954882126265,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02281.jpg,2532,11.538933105325755,19,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02532.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/833@250236@112.811307@28.299724.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/833@250236@112.811307@28.299724.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.11526672366855
808,water_wetland,center,True,300.279139104012,11.5835762904337,28,True,True,300.279139104012,11.5835762904337,28,True,True,1257.9247352522862,11.5835762904337,63,True,False,,center,11.5835762904337,28,3532,anchor_success,candidate_pool_failure,2826.261069676493,1903.717318533707,220.9834206336602,7357.0,8569.0,3027.0,,,33.0,120.0,1682.7338979000467,4412,300.279139104012,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04412.jpg,3532,11.5835762904337,28,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03532.jpg,5876,1257.9247352522862,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05876.jpg,3532,11.5835762904337,63,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03532.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/808@225212@112.811329@28.297133.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/808@225212@112.811329@28.297133.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,232.10410592739157
710,water_wetland,center,True,70.90301924348391,12.68187006271626,13,True,True,70.90301924348391,12.68187006271626,13,True,True,70.90301924348391,24.037133967801445,10,True,False,,center,12.68187006271626,13,5550,anchor_success,selection_failure_correct_in_pool,2253.846134570804,960.8947705923636,24.03710076634506,8236.0,3572.0,5675.0,,,12.0,50.0,936.8576698260184,5801,70.90301924348391,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05801.jpg,5550,12.68187006271626,13,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05550.jpg,5801,70.90301924348391,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05801.jpg,5675,24.037133967801445,10,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05675.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/710@127119@112.817787@28.292068.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/710@127119@112.817787@28.292068.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,231.82953248432094
844,water_wetland,center,True,1619.499883247198,12.990233580035056,4,True,True,1619.499883247198,12.990233580035056,4,True,True,1619.499883247198,12.990233580035056,22,True,False,,center,12.990233580035056,4,2032,anchor_success,candidate_pool_failure,1286.916177562328,1725.9496355445897,430.9381636052902,1318.0,8164.0,662.0,,,30.0,120.0,1295.0114719392996,4947,1619.499883247198,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04947.jpg,2032,12.990233580035056,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02032.jpg,4947,1619.499883247198,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04947.jpg,2032,12.990233580035056,22,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02032.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/844@261246@112.811298@28.300926.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/844@261246@112.811298@28.300926.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,231.75244160499125
914,mixed_urban_natural,center,True,77.20569170578992,13.056943666098263,93,True,True,77.20569170578992,13.056943666098263,93,True,True,97.79968140263624,25.380646130036816,13,True,False,,center,13.056943666098263,93,2417,anchor_success,selection_failure_correct_in_pool,77.2055850651526,665.394205514291,29.40073200289781,2544.0,778.0,2418.0,,,9.0,66.0,635.9934735113932,2544,77.20569170578992,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02544.jpg,2417,13.056943666098263,93,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02417.jpg,2420,97.79968140263624,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02420.jpg,2292,25.380646130036816,13,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02292.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/914@40037@112.815066@28.300118.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/914@40037@112.815066@28.300118.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,231.73576408347543
326,forest_canopy,center,True,46.79344521496926,14.226421925036822,3,True,True,46.79344521496926,14.226421925036822,3,True,False,972.4539489756536,45.29518410673904,22,True,False,,center,14.226421925036822,3,6524,anchor_success,candidate_pool_failure,1665.2554156950437,1658.4776770949609,150.93924362983591,659.0,658.0,7024.0,1658.4776770949609,0.0,26.0,82.0,1507.5384334651249,6649,46.79344521496926,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06649.jpg,6524,14.226421925036822,3,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06524.jpg,4750,972.4539489756536,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04750.jpg,6523,45.29518410673904,22,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06523.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/326@34032@112.808663@28.289758.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/326@34032@112.808663@28.289758.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,231.4433945187408
768,water_wetland,center,True,29.60649741526517,14.814926479966868,4,True,True,29.60649741526517,14.814926479966868,4,True,True,29.60649741526517,14.814926479966868,4,True,False,,center,14.814926479966868,4,5158,anchor_success,candidate_pool_failure,1303.295146628829,152.3012470422227,141.42573612605077,530.0,5162.0,5404.0,,,37.0,120.0,10.875510916171947,5283,29.60649741526517,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05283.jpg,5158,14.814926479966868,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05158.jpg,5283,29.60649741526517,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05283.jpg,5158,14.814926479966868,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05158.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/768@185174@112.811653@28.293041.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/768@185174@112.811653@28.293041.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,231.29626838000829
577,urban,center,True,1804.2580098593453,14.931511700847771,49,True,True,1804.2580098593453,14.931511700847771,49,True,True,1780.1278476017817,34.88290615572424,51,True,False,,center,14.931511700847771,49,2941,anchor_success,candidate_pool_failure,1949.416349465337,1949.416349465337,717.5719916346494,368.0,368.0,5077.0,1949.416349465337,0.0,23.0,120.0,1231.8443578306874,4616,1804.2580098593453,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04616.jpg,2941,14.931511700847771,49,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02941.jpg,4740,1780.1278476017817,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04740.jpg,2942,34.88290615572424,51,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02942.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,231.26712207478806
1034,mixed_urban_natural,center,True,662.9538311678398,15.24728266222514,16,True,True,662.9538311678398,15.24728266222514,16,True,False,701.1561241877041,468.6251625142924,44,True,False,,center,15.24728266222514,16,3921,anchor_success,candidate_pool_failure,1589.5955997197332,623.8775845535448,623.8775845535448,2751.0,4812.0,4812.0,,,18.0,90.0,0.0,2530,662.9538311678398,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02530.jpg,3921,15.24728266222514,16,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03921.jpg,2156,701.1561241877041,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02156.jpg,5544,468.6251625142924,44,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05544.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1034@160151@112.816307@28.296352.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1034@160151@112.816307@28.296352.png,,,False,False,True,True,True,True,False,False,False,False,False,False,False,True,hero_candidate,231.1881793344437
79,mixed_urban_natural,center,True,31.74251537188141,16.464245251750977,5,True,True,31.74251537188141,16.464245251750977,5,True,True,98.95692640638008,16.464245251750977,66,True,False,,center,16.464245251750977,5,421,anchor_success,selection_failure_correct_in_pool,958.9556441295272,958.9556441295272,21.13219983838755,3064.0,3064.0,546.0,,,30.0,120.0,937.8234442911396,420,31.74251537188141,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00420.jpg,421,16.464245251750977,5,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00421.jpg,418,98.95692640638008,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00418.jpg,421,16.464245251750977,66,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00421.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/79@78073@112.816345@28.304912.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/79@78073@112.816345@28.304912.png,,,False,False,True,True,True,True,True,False,False,False,False,False,False,True,hero_candidate,230.88393868706225
