token,primary_scene,anchor_stream,anchor_hit_at_100,anchor_top1_error_m,anchor_best_error_m_available,anchor_best_rank_available,center_present,center_hit_at_100,center_top1_error_m_x,center_best_error_m_available,center_best_rank_available,resize_present,resize_hit_at_100,resize_top1_error_m_x,resize_best_error_m_available,resize_best_rank_available,any_stream_hit_at_100,rescued_by_non_anchor_at_100,rescue_streams_at_100,best_stream_available,best_error_any_stream_available_m,best_rank_any_stream_available,best_tile_any_stream_available,dino_failure_group,classical_failure_group,phog_top1_error_m,lsd_top1_error_m,oracle_best_top50_error_m,phog_top1_tile_id,lsd_top1_tile_id,oracle_best_top50_tile_id,rot_best_error_m,rot_best_angle_deg,uav_junction_count,uav_luma_lsd_line_count,selection_gap_to_oracle_m,center_top1_tile_id,center_top1_error_m_y,center_top1_rank,center_top1_sat_path,center_best_tile_id,center_best_error_m,center_best_rank,center_best_sat_path,resize_top1_tile_id,resize_top1_error_m_y,resize_top1_rank,resize_top1_sat_path,resize_best_tile_id,resize_best_error_m,resize_best_rank,resize_best_sat_path,query_image_path_from_manifest,query_image_path,s7b4_visual_panel_path,s4c4c_panel_path,has_s7b4_visual_panel,has_s4c4c_panel,has_classical_record,classical_failed,dino_success_any,dino_center_success,dino_resize_success,dino_resize_rescue,dino_unresolved,near_pool_miss,pool_failure_or_far_ambiguity,agricultural_open_field,orientation_range,classical_fail_dino_success,recommended_role,selection_priority_score
516,urban,center,True,39.327497683707165,11.410714026880578,3,True,True,39.327497683707165,11.410714026880578,3,True,True,81.25128675008193,11.410714026880578,8,True,False,,center,11.410714026880578,3,4316,anchor_success,stable_success,11.41069826575302,11.41069826575302,11.41069826575302,4316.0,4316.0,4316.0,,,17.0,120.0,0.0,4315,39.327497683707165,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04315.jpg,4316,11.410714026880578,3,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04316.jpg,4443,81.25128675008193,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04443.jpg,4316,11.410714026880578,8,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04316.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/516@224211@112.823576@28.295411.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/516@224211@112.823576@28.295411.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0516_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,69.14732149327986
40,mixed_urban_natural,center,True,12.433487249405625,12.433487249405625,1,True,True,12.433487249405625,12.433487249405625,1,True,True,75.54324437395618,12.433487249405625,5,True,False,,center,12.433487249405625,1,2171,anchor_success,stable_success,12.433470075565795,12.433470075565795,12.433470075565795,2171.0,2171.0,2171.0,,,23.0,120.0,0.0,2171,12.433487249405625,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02171.jpg,2171,12.433487249405625,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02171.jpg,2173,75.54324437395618,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02173.jpg,2171,12.433487249405625,5,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02171.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/40@39036@112.816366@28.300753.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/40@39036@112.816366@28.300753.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0040_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,68.89162818764859
905,mixed_urban_natural,center,True,20.96989079425475,15.897922386904568,2,True,True,20.96989079425475,15.897922386904568,2,True,True,20.96989079425475,15.897922386904568,4,True,False,,center,15.897922386904568,2,2042,anchor_success,stable_success,15.897900427790166,15.897900427790166,15.897900427790166,2042.0,2042.0,2042.0,,,29.0,120.0,0.0,1917,20.96989079425475,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01917.jpg,2042,15.897922386904568,2,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02042.jpg,1917,20.96989079425475,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01917.jpg,2042,15.897922386904568,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02042.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/905@31029@112.815049@28.301097.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/905@31029@112.815049@28.301097.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0905_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,68.02551940327386
100,mixed_urban_natural,center,True,20.69235443369937,16.376958373629183,3,True,True,20.69235443369937,16.376958373629183,3,True,True,20.69235443369937,16.376958373629183,11,True,False,,center,16.376958373629183,3,415,anchor_success,stable_success,20.692325852243,20.692325852243,20.692325852243,540.0,540.0,540.0,,,25.0,120.0,0.0,540,20.69235443369937,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00540.jpg,415,16.376958373629183,3,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00415.jpg,540,20.69235443369937,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00540.jpg,415,16.376958373629183,11,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00415.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/100@99093@112.814213@28.304910.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/100@99093@112.814213@28.304910.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0100_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,67.9057604065927
90,mixed_urban_natural,center,True,17.1632719560477,17.1632719560477,1,True,True,17.1632719560477,17.1632719560477,1,True,True,17.1632719560477,17.1632719560477,1,True,False,,center,17.1632719560477,1,418,anchor_success,lsd_rescue,3211.489396191173,23.237158108933578,23.237158108933578,7740.0,543.0,543.0,,,28.0,120.0,0.0,418,17.1632719560477,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00418.jpg,418,17.1632719560477,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00418.jpg,418,17.1632719560477,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00418.jpg,418,17.1632719560477,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/00418.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/90@89084@112.815448@28.304921.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/90@89084@112.815448@28.304921.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0090_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,67.70918201098807
60,mixed_urban_natural,center,True,17.847235324284885,17.847235324284885,1,True,True,17.847235324284885,17.847235324284885,1,True,True,44.55537021827099,17.847235324284885,4,True,False,,center,17.847235324284885,1,1296,anchor_success,lsd_rescue,1519.6257671506526,17.847210672668822,17.847210672668822,1964.0,1296.0,1296.0,,,31.0,120.0,0.0,1296,17.847235324284885,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01296.jpg,1296,17.847235324284885,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01296.jpg,1297,44.55537021827099,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01297.jpg,1296,17.847235324284885,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01296.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/60@59055@112.816350@28.302998.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/60@59055@112.816350@28.302998.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0060_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,67.53819116892878
166,mixed_urban_natural,center,True,25.74103020058672,20.5898331799023,22,True,True,25.74103020058672,20.5898331799023,22,True,True,54.154292832239534,20.5898331799023,19,True,False,,center,20.5898331799023,22,1024,anchor_success,lsd_rescue,730.3870700644611,25.740994645618564,25.740994645618564,129.0,1149.0,1149.0,,,20.0,109.0,0.0,1149,25.741030200586717,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01149.jpg,1024,20.5898331799023,22,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01024.jpg,1150,54.154292832239534,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01150.jpg,1024,20.5898331799023,19,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01024.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/166@165155@112.808417@28.303350.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/166@165155@112.808417@28.303350.png,,/Users/harishprabhu/Documents/drone-localisation/outputs/satloc/figures/s4c_macrocontour_phog_chamfer/s4c4_vector_skeleton/s4c4c_luma_lsd_rerank/s4c4c_token0166_luma_lsd_panel_top5.png,False,True,True,False,True,True,True,False,False,False,False,False,False,False,supporting_case,66.85254170502442
676,water_wetland,center,True,416.4472842657439,3.9992827628086256,20,True,True,416.4472842657439,3.9992827628086256,20,True,True,37.494105895860926,3.9992827628086256,2,True,False,,center,3.9992827628086256,20,4427,anchor_success,,,,,,,,,,,,,3294,416.4472842657439,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03294.jpg,4427,3.9992827628086256,20,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04427.jpg,4428,37.494105895860926,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04428.jpg,4427,3.9992827628086256,2,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04427.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/676@93087@112.818530@28.295026.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/676@93087@112.818530@28.295026.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,59.00017930929784
521,urban,center,True,49.01362132666815,4.158574158711404,24,True,True,49.01362132666815,4.158574158711404,24,True,True,72.43507735950811,4.158574158711404,86,True,False,,center,4.158574158711404,24,4066,anchor_success,,,,,,,,,,,,,4190,49.01362132666815,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04190.jpg,4066,4.158574158711404,24,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04066.jpg,4064,72.43507735950811,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04064.jpg,4066,4.158574158711404,86,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04066.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/521@229216@112.823573@28.295910.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/521@229216@112.823573@28.295910.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.960356460322146
506,urban,center,True,44.992358601928416,4.475975620298918,5,True,True,44.992358601928416,4.475975620298918,5,True,True,101.05766515030216,31.30179162266034,9,True,False,,center,4.475975620298918,5,4691,anchor_success,,,,,,,,,,,,,4817,44.992358601928416,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04817.jpg,4691,4.475975620298918,5,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04691.jpg,4694,101.05766515030216,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04694.jpg,4692,31.30179162266034,9,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04692.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/506@214202@112.823585@28.294347.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/506@214202@112.823585@28.294347.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.88100609492527
691,water_wetland,center,True,4.643806444041287,4.643806444041287,1,True,True,4.643806444041287,4.643806444041287,1,True,True,699.9607869646007,4.643806444041287,3,True,False,,center,4.643806444041287,1,5052,anchor_success,,,,,,,,,,,,,5052,4.643806444041287,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05052.jpg,5052,4.643806444041287,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05052.jpg,4947,699.9607869646007,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04947.jpg,5052,4.643806444041287,3,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05052.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/691@108102@112.818549@28.293386.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/691@108102@112.818549@28.293386.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.83904838898968
236,mixed_urban_natural,center,True,317.5159992014917,5.271813032039927,75,True,True,317.5159992014917,5.271813032039927,75,True,True,214.4480768959508,37.9537350953939,72,True,False,,center,5.271813032039927,75,2774,anchor_success,,,,,,,,,,,,,2282,317.5159992014917,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02282.jpg,2774,5.271813032039927,75,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02774.jpg,2023,214.4480768959508,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02023.jpg,2649,37.9537350953939,72,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02649.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/236@235221@112.808525@28.299055.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/236@235221@112.808525@28.299055.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.68204674199002
36,mixed_urban_natural,center,True,51.909551038457934,5.350554710134559,4,True,True,51.909551038457934,5.350554710134559,4,True,True,81.87275744258483,5.350554710134559,8,True,False,,center,5.350554710134559,4,2296,anchor_success,,,,,,,,,,,,,2422,51.909551038457934,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02422.jpg,2296,5.350554710134559,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02296.jpg,2423,81.87275744258483,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02423.jpg,2296,5.350554710134559,8,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02296.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/36@35033@112.816364@28.300320.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/36@35033@112.816364@28.300320.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.66236132246636
696,water_wetland,center,True,29.296791865871874,5.670951564113122,2,True,True,29.296791865871874,5.670951564113122,2,True,True,5.670951564113122,5.670951564113122,1,True,False,,center,5.670951564113122,2,5302,anchor_success,,,,,,,,,,,,,5177,29.296791865871874,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05177.jpg,5302,5.670951564113122,2,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05302.jpg,5302,5.670951564113122,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05302.jpg,5302,5.670951564113122,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05302.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/696@113106@112.818562@28.292850.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/696@113106@112.818562@28.292850.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.58226210897172
446,forest_canopy,center,True,452.9819113888986,6.058221583632133,92,True,True,452.9819113888986,6.058221583632133,92,True,True,427.15579345397725,30.227178899787308,81,True,False,,center,6.058221583632133,92,6688,anchor_success,,,,,,,,,,,,,5698,452.9819113888986,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05698.jpg,6688,6.058221583632133,92,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06688.jpg,6074,427.15579345397725,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06074.jpg,6813,30.227178899787308,81,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/06813.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/446@154145@112.822441@28.289301.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/446@154145@112.822441@28.289301.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.48544460409197
1001,mixed_urban_natural,center,True,55.39592191016538,6.486118479131156,4,True,True,55.39592191016538,6.486118479131156,4,True,True,875.9143265802841,33.069889913127334,66,True,False,,center,6.486118479131156,4,5171,anchor_success,,,,,,,,,,,,,5297,55.39592191016538,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05297.jpg,5171,6.486118479131156,4,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05171.jpg,2532,875.9143265802841,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02532.jpg,5046,33.069889913127334,66,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05046.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1001@127119@112.816354@28.293135.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/1001@127119@112.816354@28.293135.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.37847038021721
906,mixed_urban_natural,center,True,6.51829275265421,6.51829275265421,1,True,True,6.51829275265421,6.51829275265421,1,True,True,6.51829275265421,6.51829275265421,1,True,False,,center,6.51829275265421,1,2042,anchor_success,,,,,,,,,,,,,2042,6.51829275265421,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02042.jpg,2042,6.51829275265421,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02042.jpg,2042,6.51829275265421,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02042.jpg,2042,6.51829275265421,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02042.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/906@32030@112.815050@28.300988.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/906@32030@112.815050@28.300988.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.370426811836445
776,water_wetland,center,True,80.78020936908213,6.6436212149452265,17,True,True,80.78020936908213,6.6436212149452265,17,True,True,103.17805244373054,6.6436212149452265,65,True,False,,center,6.6436212149452265,17,4907,anchor_success,,,,,,,,,,,,,5034,80.78020936908213,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05034.jpg,4907,6.6436212149452265,17,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04907.jpg,5159,103.17805244373054,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05159.jpg,4907,6.6436212149452265,65,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04907.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/776@193182@112.811429@28.293801.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/776@193182@112.811429@28.293801.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.33909469626369
566,urban,center,True,1427.040007261071,6.715924060348221,23,True,True,1427.040007261071,6.715924060348221,23,True,True,98.61093824438277,6.715924060348221,77,True,False,,center,6.715924060348221,23,2816,anchor_success,,,,,,,,,,,,,3107,1427.040007261071,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/03107.jpg,2816,6.715924060348221,23,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02816.jpg,2819,98.61093824438277,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02819.jpg,2816,6.715924060348221,77,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/02816.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.321018984912946
56,mixed_urban_natural,center,True,29.03867078718236,6.721247144676574,2,True,True,29.03867078718236,6.721247144676574,2,True,True,29.03867078718236,6.721247144676574,5,True,False,,center,6.721247144676574,2,1421,anchor_success,,,,,,,,,,,,,1420,29.03867078718236,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01420.jpg,1421,6.721247144676574,2,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01421.jpg,1420,29.03867078718236,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01420.jpg,1421,6.721247144676574,5,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/01421.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/56@55051@112.816354@28.302561.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/56@55051@112.816354@28.302561.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.31968821383086
671,water_wetland,center,True,527.184560953073,6.789186729195829,45,True,True,527.184560953073,6.789186729195829,45,True,True,6.789186729195829,6.789186729195829,1,True,False,,center,6.789186729195829,45,4177,anchor_success,,,,,,,,,,,,,5164,527.184560953073,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/05164.jpg,4177,6.789186729195829,45,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04177.jpg,4177,6.789186729195829,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04177.jpg,4177,6.789186729195829,1,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/Satellite Data/sat_image_ref/04177.jpg,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,supporting_case,58.302703317701045
